"metabolite_id","dataset_id","study_name","platform","merge_variable","input_metabolite_name","input_metabid","input_chemical_id","input_comp_id","input_hmdb_id","input_cas","input_pubchem","input_chemspider","input_kegg","input_inchikey","input_chebi","Standardized name"
"HMDB00158",61,"FINRISK07","Nightingale Health","NIGHTINGALE_ID","Tyr","tyr",NA,"","","","",NA,"","",NA,"Tyrosine"
"HMDB00158",62,"FINRISK12","Nightingale Health","NIGHTINGALE_ID","Tyr","tyr",NA,"","","","",NA,"","",NA,"Tyrosine"
"HMDB00158",63,"FINRISK97","Nightingale Health","NIGHTINGALE_ID","Tyr","tyr",NA,"","","","",NA,"","",NA,"Tyrosine"
"HMDB00158",66,"PRAEVENT","Biocrates","HMDB_ID","Tyrosine","tyr",NA,"","HMDB00158","","",NA,"","",NA,"Tyrosine"
"HMDB00158",68,"Cooperative Health Research in the Region of Augsburg","Metabolon","HMDB_ID","tyrosine","m01299",NA,"","HMDB00158","","",NA,"C00082","",NA,"Tyrosine"
"HMDB00158",69,"Copenhagen Prospective Study on Asthma in Childhood 2010","Metabolon","COMP_ID","tyrosine","1299",NA,"1299","","","6057",NA,"","",NA,"Tyrosine"
"HMDB00158",71,"Multi-Ethnic Study of Atherosclerosis and COMBI-BIO2","Imperial College London","HMDB_ID","tyrosine","tyrosine",NA,"","HMDB00158","","",NA,"","",NA,"Tyrosine"
"HMDB00158",72,"Multi-Ethnic Study of Atherosclerosis and COMBI-BIO2","Broad Institute","HMDB_ID","tyrosine","hil-pos_tyrosine",NA,"","HMDB00158","","",NA,"","",NA,"Tyrosine"
"HMDB00158_B1",4,"Baependi Heart Study","Agilent Center of Excellence Brazil","HMDB_ID","tyrosine","[6057] tyrosine 1 [17.354]",NA,"","HMDB00158","55520-40-6","",NA,"","",NA,"Tyrosine"
"HMDB00158_B2",4,"Baependi Heart Study","Agilent Center of Excellence Brazil","HMDB_ID","tyrosine","[6057] tyrosine 2 [17.871]",NA,"","HMDB00158","55520-40-6","",NA,"","",NA,"Tyrosine"
"HMDB00159",2,"Prostate Lung Colorectal and Ovarian Cancer Screening Trial","Metabolon","COMP_ID","phenylalanine","phenylalanine",NA,"64","HMDB00159","","6140",NA,"","",NA,"Phenylalanine"
"HMDB00159",3,"Cancer Prevention Study II","Metabolon","COMP_ID","phenylalanine","phenylalanine",NA,"X64","HMDB00159","","6140",NA,"","",NA,"Phenylalanine"
"HMDB00159",4,"Baependi Heart Study","Agilent Center of Excellence Brazil","HMDB_ID","Phenylalanine","[994] phenylalanine 1 [13.545]",NA,"","HMDB00159","149597-92-2","",NA,"","",NA,"Phenylalanine"
"HMDB00159",5,"Cancer Prevention Study II","Metabolon","COMP_ID","phenylalanine","phenylalanine",NA,"X64","HMDB00159","","6140",NA,"","",NA,"Phenylalanine"
"HMDB00159",6,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CORE_FILE_NAME","phenylalanine","phenylalanine",NA,"","","","",NA,"","",NA,"Phenylalanine"
"HMDB00159",7,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CORE_FILE_NAME","phenylalanine","phenylalanine",NA,"","","","",NA,"","",NA,"Phenylalanine"
"HMDB00159",8,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CORE_FILE_NAME","phenylalanine","phenylalanine",NA,"","","","",NA,"","",NA,"Phenylalanine"
"HMDB00159",9,"Shanghai Physical Activity Study","Metabolon","COMP_ID","Phenylalanine","phenylalanine",NA,"64","HMDB00159","","69256656140",NA,"","",NA,"Phenylalanine"
"HMDB00159",10,"Shanghai Physical Activity Study","Metabolon","COMP_ID","phenylalanine","phenylalanine",NA,"64","HMDB00159","","69256656140",NA,"","",NA,"Phenylalanine"
"HMDB00159",11,"Shanghai Women's Health Study","Metabolon","CORE_FILE_NAME","Phenylalanine","phenylalanine",NA,"","","","",NA,"","",NA,"Phenylalanine"
"HMDB00159",12,"Health, Aging and Body Composition","Broad Institute","HMDB_ID","phenylalanine","phenylalanine2",NA,"","HMDB00159","","",NA,"","",NA,"Phenylalanine"
"HMDB00159",15,"British Women's Heart and Health Study","Nightingale Health","BIOCHEMICAL_NAME","[W1 Finland NMR Metabolomics] Phenylalanine (mmol/l)","phe",NA,"","","","",NA,"","",NA,NA
"HMDB00159",17,"ColoCare","Biocrates","HMDB_ID","Phenylalanine","phe",NA,"","HMDB00159","","",NA,"","",NA,"Phenylalanine"
"HMDB00159",19,"Women's Interagency HIV Study","Broad Institute","HMDB_ID","phenylalanine","phenylalanine",NA,"","HMDB0000159","","6140",NA,"","",NA,"Phenylalanine"
"HMDB00159",20,"Twins United Kingdom","Metabolon","CHEMICAL_ID","phenylalanine","m00064",460,"64","HMDB00159","","",NA,"","",NA,"Phenylalanine"
"HMDB00159",21,"Well for life China","Metabolon","COMP_ID","phenylalanine","phenylalanine",NA,"64","HMDB00159","","6140",NA,"","",NA,"Phenylalanine"
"HMDB00159",22,"Colorectal Cancer Study of Austria","Biocrates","BIOCHEMICAL_NAME","Phenylalanine","phe",NA,"","","","",NA,"","",NA,"Phenylalanine"
"HMDB00159",23,"Avon Longitudinal Study of Parents and Children","Nightingale Health","BIOCHEMICAL_NAME","Phenylalanine (mmol/l)","phe",NA,"","","","",NA,"","",NA,"Phenylalanine"
"HMDB00159",23,"Avon Longitudinal Study of Parents and Children","Nightingale Health","BIOCHEMICAL_NAME","Phenylalanine (mmol/l)","phe",NA,"","","","",NA,"","",NA,"Phenylalanine"
"HMDB00159",23,"Avon Longitudinal Study of Parents and Children","Nightingale Health","BIOCHEMICAL_NAME","Phenylalanine (mmol/l)","phe",NA,"","","","",NA,"","",NA,"Phenylalanine"
"HMDB00159",23,"Avon Longitudinal Study of Parents and Children","Nightingale Health","BIOCHEMICAL_NAME","Phenylalanine (mmol/l)","phe",NA,"","","","",NA,"","",NA,"Phenylalanine"
"HMDB00159",23,"Avon Longitudinal Study of Parents and Children","Nightingale Health","BIOCHEMICAL_NAME","Phenylalanine (mmol/l)","phe",NA,"","","","",NA,"","",NA,"Phenylalanine"
"HMDB00159",23,"Avon Longitudinal Study of Parents and Children","Nightingale Health","BIOCHEMICAL_NAME","Phenylalanine (mmol/l)","phe",NA,"","","","",NA,"","",NA,"Phenylalanine"
"HMDB00159",23,"Avon Longitudinal Study of Parents and Children","Nightingale Health","BIOCHEMICAL_NAME","Phenylalanine (mmol/l)","phe",NA,"","","","",NA,"","",NA,"Phenylalanine"
"HMDB00159",24,"Born in Bradford","Metabolon","CHEMICAL_ID","phenylalanine","metmss64",460,"64","HMDB00159","","6140",NA,"","",NA,"Phenylalanine"
"HMDB00159",25,"Born in Bradford","Nightingale Health","BIOCHEMICAL_NAME","Phenylalanine (mmol/l)","phe",NA,"","","","",NA,"","",NA,NA
"HMDB00159",26,"Southall and Brent Revisited","Nightingale Health","BIOCHEMICAL_NAME","Phenylalanine","mf_phe_v1",NA,"","","","",NA,"","",NA,"Phenylalanine"
"HMDB00159",27,"Twins United Kingdom","Biocrates","BIOCHEMICAL_NAME","Phenylalanine ( Phe-PTC )","phe.ptc",NA,"","","","",NA,"","",NA,"Phenylalanine"
"HMDB00159",27,"Twins United Kingdom","Biocrates","BIOCHEMICAL_NAME","Phenylalanine ( Phe-PTC )","phe.ptc",NA,"","","","",NA,"","",NA,"Phenylalanine"
"HMDB00159",27,"Twins United Kingdom","Biocrates","BIOCHEMICAL_NAME","Phenylalanine ( Phe-PTC )","phe.ptc",NA,"","","","",NA,"","",NA,"Phenylalanine"
"HMDB00159",27,"Twins United Kingdom","Biocrates","BIOCHEMICAL_NAME","Phenylalanine ( Phe-PTC )","phe.ptc",NA,"","","","",NA,"","",NA,"Phenylalanine"
"HMDB00159",27,"Twins United Kingdom","Biocrates","BIOCHEMICAL_NAME","Phenylalanine ( Phe-PTC )","phe.ptc",NA,"","","","",NA,"","",NA,"Phenylalanine"
"HMDB00159",27,"Twins United Kingdom","Biocrates","BIOCHEMICAL_NAME","Phenylalanine ( Phe-PTC )","phe.ptc",NA,"","","","",NA,"","",NA,"Phenylalanine"
"HMDB00159",27,"Twins United Kingdom","Biocrates","BIOCHEMICAL_NAME","Phenylalanine ( Phe-PTC )","phe.ptc",NA,"","","","",NA,"","",NA,"Phenylalanine"
"HMDB00159",28,"Twins United Kingdom","Nightingale Health","BIOCHEMICAL_NAME","Phenylalanine ( Phe )","bm00224",NA,"","","","",NA,"","",NA,"Phenylalanine"
"HMDB00159",28,"Twins United Kingdom","Nightingale Health","BIOCHEMICAL_NAME","Phenylalanine ( Phe )","bm00224",NA,"","","","",NA,"","",NA,"Phenylalanine"
"HMDB00159",28,"Twins United Kingdom","Nightingale Health","BIOCHEMICAL_NAME","Phenylalanine ( Phe )","bm00224",NA,"","","","",NA,"","",NA,"Phenylalanine"
"HMDB00159",28,"Twins United Kingdom","Nightingale Health","BIOCHEMICAL_NAME","Phenylalanine ( Phe )","bm00224",NA,"","","","",NA,"","",NA,"Phenylalanine"
"HMDB00159",28,"Twins United Kingdom","Nightingale Health","BIOCHEMICAL_NAME","Phenylalanine ( Phe )","bm00224",NA,"","","","",NA,"","",NA,"Phenylalanine"
"HMDB00159",28,"Twins United Kingdom","Nightingale Health","BIOCHEMICAL_NAME","Phenylalanine ( Phe )","bm00224",NA,"","","","",NA,"","",NA,"Phenylalanine"
"HMDB00159",28,"Twins United Kingdom","Nightingale Health","BIOCHEMICAL_NAME","Phenylalanine ( Phe )","bm00224",NA,"","","","",NA,"","",NA,"Phenylalanine"
"HMDB00159",29,"Twins United Kingdom","Metabolon","CHEMICAL_ID","phenylalanine","m00064",460,"64","HMDB00159","","",NA,"","",NA,"Phenylalanine"
"HMDB00159",30,"Airwave Health Monitoring Study","Metabolon","CHEMICAL_ID","phenylalanine","phenylalanine",460,"64","HMDB00159","63-91-2","6140",5910,"C00079","",NA,"Phenylalanine"
"HMDB00159",31,"Shanghai Men's Health Study","Metabolon","BIOCHEMICAL_NAME","phenylalanine","logm255",NA,"","","","",NA,"","",NA,"Phenylalanine"
"HMDB00159",32,"Genetics of Early Onset Cardiovascular Disease","Newgard Laboratory @ Duke University","BIOCHEMICAL_NAME","Phenylalanine","aa09",NA,"","","","",NA,"","",NA,"Phenylalanine"
"HMDB00159",33,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CHEMICAL_ID","phenylalanine","phenylalanine",460,"64","HMDB00159","63-91-2;","69256656140",NA,"C00079","",NA,"Phenylalanine"
"HMDB00159",34,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CHEMICAL_ID","phenylalanine","phenylalanine",460,"64","HMDB00159","63-91-2;","6140",NA,"C00079","",NA,"Phenylalanine"
"HMDB00159",35,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CHEMICAL_ID","phenylalanine","phenylalanine",460,"64","HMDB00159","63-91-2","6140",NA,"C00079","",NA,"Phenylalanine"
"HMDB00159",36,"Atherosclerosis Risk in Communities Study","Metabolon","COMP_ID","phenylalanine","phenylalanine_std",NA,"64","","","6140",NA,"","",NA,"Phenylalanine"
"HMDB00159",37,"European Prospective Investigation into Cancer and Nutrition","Biocrates","BIOCHEMICAL_NAME","Aminoacids Phe","aminoacid_phe",NA,"","","","",NA,"","",NA,NA
"HMDB00159",38,"European Prospective Investigation into Cancer and Nutrition","Biocrates","BIOCHEMICAL_NAME","Aminoacids Phe","aminoacid_phe",NA,"","","","",NA,"","",NA,NA
"HMDB00159",39,"European Prospective Investigation into Cancer and Nutrition","Biocrates","BIOCHEMICAL_NAME","Aminoacids Phe","aminoacid_phe",NA,"","","","",NA,"","",NA,NA
"HMDB00159",40,"European Prospective Investigation into Cancer and Nutrition","Biocrates","BIOCHEMICAL_NAME","Aminoacids Phe","aminoacid_phe",NA,"","","","",NA,"","",NA,NA
"HMDB00159",41,"European Prospective Investigation into Cancer and Nutrition","Biocrates","BIOCHEMICAL_NAME","Aminoacids Phe","aminoacid_phe",NA,"","","","",NA,"","",NA,NA
"HMDB00159",42,"European Prospective Investigation into Cancer and Nutrition","Biocrates","BIOCHEMICAL_NAME","Phenylalanine in plasma, micromole/L","aminoacid_phe",NA,"","","","",NA,"","",NA,NA
"HMDB00159",43,"Northern Sweden Health and Disease Study","Biocrates","BIOCHEMICAL_NAME","Phenylalanine","phe",NA,"","","","",NA,"","",NA,"Phenylalanine"
"HMDB00159",44,"Women One-Carbon Metabolism and Inflammation Study","Metabolon","COMP_ID","phenylalanine","m_414",NA,"64","HMDB00159","","6140",NA,"","",NA,"Phenylalanine"
"HMDB00159",45,"Estonia Biobank Obesity Extremes","Broad Institute","BIOCHEMICAL_NAME","phenylalanine","phenylalanine",NA,"","","","",NA,"","",NA,"Phenylalanine"
"HMDB00159",46,"Nurses Health Study II","Broad Institute","HMDB_ID","phenylalanine","z_ln_hmdb00159",NA,"","HMDB00159","","",NA,"","",NA,"Phenylalanine"
"HMDB00159",47,"Nurses Health Study","Broad Institute","HMDB_ID","phenylalanine","z_ln_hmdb00159",NA,"","HMDB00159","","",NA,"","",NA,"Phenylalanine"
"HMDB00159",48,"Tsuruoka Metabolomics Cohort Study","Keio University","HMDB_ID","phenylalanine","phenylalanine",NA,"","HMDB00159","","6140",NA,"","",NA,"Phenylalanine"
"HMDB00159",50,"Women's Health Initiative","Broad Institute","HMDB_ID","phenylalanine","phenylalanine",NA,"","HMDB00159","","",NA,"","",NA,"Phenylalanine"
"HMDB00159",51,"Caerphilly Prospective Study","Nightingale Health","BIOCHEMICAL_NAME","Phenylalanine (mmol/l)","phe",NA,"","","","",NA,"","",NA,NA
"HMDB00159",53,"MRC National Survey of Health and Development","Nightingale Health","BIOCHEMICAL_NAME","Phenylalanine (mmol/l)","Phe",NA,"","","","",NA,"","",NA,NA
"HMDB00159",54,"Catheterization Genetics","Newgard Laboratory @ Duke University","BIOCHEMICAL_NAME","Phenylalanine","aa09",NA,"","","","",NA,"","",NA,"Phenylalanine"
"HMDB00159",55,"Whitehall II","Nightingale Health","BIOCHEMICAL_NAME","Phenylalanine (mmol/L) (s5)","phe",NA,"","","","",NA,"","",NA,"Phenylalanine"
"HMDB00159",55,"Whitehall II","Nightingale Health","BIOCHEMICAL_NAME","Phenylalanine (mmol/L) (s5)","phe",NA,"","","","",NA,"","",NA,"Phenylalanine"
"HMDB00159",55,"Whitehall II","Nightingale Health","BIOCHEMICAL_NAME","Phenylalanine (mmol/L) (s5)","phe",NA,"","","","",NA,"","",NA,"Phenylalanine"
"HMDB00159",55,"Whitehall II","Nightingale Health","BIOCHEMICAL_NAME","Phenylalanine (mmol/L) (s5)","phe",NA,"","","","",NA,"","",NA,"Phenylalanine"
"HMDB00159",55,"Whitehall II","Nightingale Health","BIOCHEMICAL_NAME","Phenylalanine (mmol/L) (s5)","phe",NA,"","","","",NA,"","",NA,"Phenylalanine"
"HMDB00159",55,"Whitehall II","Nightingale Health","BIOCHEMICAL_NAME","Phenylalanine (mmol/L) (s5)","phe",NA,"","","","",NA,"","",NA,"Phenylalanine"
"HMDB00159",55,"Whitehall II","Nightingale Health","BIOCHEMICAL_NAME","Phenylalanine (mmol/L) (s5)","phe",NA,"","","","",NA,"","",NA,"Phenylalanine"
"HMDB00159",56,"Singapore Prospective Study Program","Duke-NUS","CORE_FILE_NAME","phenylalanine","phe.1",NA,"","","","",NA,"","",NA,"Phenylalanine"
"HMDB00159",57,"UK Pregnancies Better Eating and Activity Trial","Nightingale Health","NIGHTINGALE_ID","phe","phe",NA,"","","","",NA,"","",NA,"Phenylalanine"
"HMDB00159",58,"Framingham Heart Study","Broad Institute","CORE_FILE_NAME","phenylalanine","phenylalanine",NA,"","","","",NA,"","",NA,"Phenylalanine"
"HMDB00159",59,"Breast Cancer Family Registry","Metabolon","COMP_ID","phenylalanine","phenylalanine",NA,"64","","","6140",NA,"","",NA,"Phenylalanine"
"HMDB00159",60,"FINRISK02","Nightingale Health","NIGHTINGALE_ID","Phe","phe",NA,"","","","",NA,"","",NA,"Phenylalanine"
"HMDB00159",61,"FINRISK07","Nightingale Health","NIGHTINGALE_ID","Phe","phe",NA,"","","","",NA,"","",NA,"Phenylalanine"
"HMDB00159",62,"FINRISK12","Nightingale Health","NIGHTINGALE_ID","Phe","phe",NA,"","","","",NA,"","",NA,"Phenylalanine"
"HMDB00159",63,"FINRISK97","Nightingale Health","NIGHTINGALE_ID","Phe","phe",NA,"","","","",NA,"","",NA,"Phenylalanine"
"HMDB00159",66,"PRAEVENT","Biocrates","HMDB_ID","Phenylalanine","phe",NA,"","HMDB00159","","",NA,"","",NA,"Phenylalanine"
"HMDB00159",68,"Cooperative Health Research in the Region of Augsburg","Metabolon","HMDB_ID","phenylalanine","m00064",NA,"","HMDB00159","","",NA,"C00079","",NA,"Phenylalanine"
"HMDB00159",69,"Copenhagen Prospective Study on Asthma in Childhood 2010","Metabolon","COMP_ID","phenylalanine","64",NA,"64","","","6140",NA,"","",NA,"Phenylalanine"
"HMDB00159",71,"Multi-Ethnic Study of Atherosclerosis and COMBI-BIO2","Imperial College London","HMDB_ID","phenylalanine","phenylalanine",NA,"","HMDB00159","","",NA,"","",NA,"Phenylalanine"
"HMDB00159",72,"Multi-Ethnic Study of Atherosclerosis and COMBI-BIO2","Broad Institute","BIOCHEMICAL_NAME","phenylalanine","hil-pos_phenylalanine",NA,"","","","",NA,"","",NA,"Phenylalanine"
"HMDB00159",73,"Multi-Ethnic Study of Atherosclerosis and COMBI-BIO2","Imperial College London","HMDB_ID","Phenylalanine","phenylalanine",NA,"","HMDB00159","","",NA,"","",17295,"Phenylalanine"
"HMDB00159_B1",4,"Baependi Heart Study","Agilent Center of Excellence Brazil","HMDB_ID","DL-Phenylalanine","dl-phenylalanine. tms derivative",NA,"","HMDB00159","149597-92-2","",NA,"","",NA,"Phenylalanine"
"HMDB00159_B2",4,"Baependi Heart Study","Agilent Center of Excellence Brazil","HMDB_ID","L-Phenylalanine","l-phenylalanine. 2tms derivative",NA,"","HMDB00159","149597-92-2","",NA,"","",NA,"Phenylalanine"
"HMDB00161",2,"Prostate Lung Colorectal and Ovarian Cancer Screening Trial","Metabolon","COMP_ID","alanine","alanine",NA,"1126","HMDB00161","","5950",NA,"","",NA,"Alanine"
"HMDB00161",3,"Cancer Prevention Study II","Metabolon","COMP_ID","alanine","alanine",NA,"X1126","HMDB00161","","5950",NA,"","",NA,"Alanine"
"HMDB00161",5,"Cancer Prevention Study II","Metabolon","COMP_ID","alanine","alanine",NA,"X1126","HMDB00161","","5950",NA,"","",NA,"Alanine"
"HMDB00161",6,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CORE_FILE_NAME","alanine","alanine",NA,"","","","",NA,"","",NA,"Alanine"
"HMDB00161",7,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CORE_FILE_NAME","alanine","alanine",NA,"","","","",NA,"","",NA,"Alanine"
"HMDB00161",8,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CORE_FILE_NAME","alanine","alanine",NA,"","","","",NA,"","",NA,"Alanine"
"HMDB00161",9,"Shanghai Physical Activity Study","Metabolon","COMP_ID","Alanine","alanine",NA,"1126;32339","HMDB00161","","59507311724",NA,"","",NA,"Alanine"
"HMDB00161",10,"Shanghai Physical Activity Study","Metabolon","COMP_ID","alanine","alanine",NA,"1126;32339","HMDB00161","","59507311724",NA,"","",NA,"Alanine"
"HMDB00161",11,"Shanghai Women's Health Study","Metabolon","CORE_FILE_NAME","Alanine","alanine",NA,"","","","",NA,"","",NA,"Alanine"
"HMDB00161",12,"Health, Aging and Body Composition","Broad Institute","HMDB_ID","alanine","alanine2",NA,"","HMDB00161","","",NA,"","",NA,"Alanine"
"HMDB00161",15,"British Women's Heart and Health Study","Nightingale Health","BIOCHEMICAL_NAME","[W1 Finland NMR Metabolomics] Alanine (mmol/l)","ala",NA,"","","","",NA,"","",NA,NA
"HMDB00161",19,"Women's Interagency HIV Study","Broad Institute","HMDB_ID","alanine","alanine",NA,"","HMDB0000161","","5950",NA,"","",NA,"Alanine"
"HMDB00161",20,"Twins United Kingdom","Metabolon","CHEMICAL_ID","alanine","m32339",811,"32339","HMDB00161","","",NA,"","",NA,"Alanine"
"HMDB00161",21,"Well for life China","Metabolon","COMP_ID","alanine","alanine",NA,"1126","HMDB00161","","5950",NA,"","",NA,"Alanine"
"HMDB00161",22,"Colorectal Cancer Study of Austria","Biocrates","BIOCHEMICAL_NAME","Alanine","ala",NA,"","","","",NA,"","",NA,"Alanine"
"HMDB00161",23,"Avon Longitudinal Study of Parents and Children","Nightingale Health","BIOCHEMICAL_NAME","Alanine (mmol/l)","ala",NA,"","","","",NA,"","",NA,NA
"HMDB00161",24,"Born in Bradford","Metabolon","CHEMICAL_ID","alanine","metmss1126",811,"1126","HMDB00161","","5950",NA,"","",NA,"Alanine"
"HMDB00161",26,"Southall and Brent Revisited","Nightingale Health","BIOCHEMICAL_NAME","Alanine","mf_ala_v1",NA,"","","","",NA,"","",NA,"Alanine"
"HMDB00161",29,"Twins United Kingdom","Metabolon","CHEMICAL_ID","alanine","m01126",811,"1126","HMDB00161","","",NA,"","",NA,"Alanine"
"HMDB00161",30,"Airwave Health Monitoring Study","Metabolon","CHEMICAL_ID","alanine","alanine",811,"1126","HMDB00161","56-41-7","5950",5735,"C00041","",NA,"Alanine"
"HMDB00161",31,"Shanghai Men's Health Study","Metabolon","BIOCHEMICAL_NAME","alanine","logm92",NA,"","","","",NA,"","",NA,"Alanine"
"HMDB00161",33,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CHEMICAL_ID","alanine","alanine",811,"1126","HMDB00161","56-41-7;","59507311724",NA,"C00041","",NA,"Alanine"
"HMDB00161",34,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CHEMICAL_ID","alanine","alanine",811,"1126","HMDB00161","56-41-7;","5950",NA,"C00041","",NA,"Alanine"
"HMDB00161",35,"Alpha-Tocopherol Beta-Carotene Cancer Prevention Study","Metabolon","CHEMICAL_ID","alanine","alanine",811,"1126","HMDB00161","56-41-7","5950",NA,"C00041","",NA,"Alanine"
"HMDB00161",36,"Atherosclerosis Risk in Communities Study","Metabolon","COMP_ID","alanine","alanine_std",NA,"1126","","","5950",NA,"","",NA,"Alanine"
"HMDB00161",38,"European Prospective Investigation into Cancer and Nutrition","Biocrates","BIOCHEMICAL_NAME","Aminoacids Ala","aminoacid_ala",NA,"","","","",NA,"","",NA,NA
"HMDB00161",39,"European Prospective Investigation into Cancer and Nutrition","Biocrates","BIOCHEMICAL_NAME","Aminoacids Ala","aminoacid_ala",NA,"","","","",NA,"","",NA,NA
"HMDB00161",40,"European Prospective Investigation into Cancer and Nutrition","Biocrates","BIOCHEMICAL_NAME","Aminoacids Ala","aminoacid_ala",NA,"","","","",NA,"","",NA,NA
"HMDB00161",41,"European Prospective Investigation into Cancer and Nutrition","Biocrates","BIOCHEMICAL_NAME","Aminoacids Ala","aminoacid_ala",NA,"","","","",NA,"","",NA,NA
"HMDB00161",42,"European Prospective Investigation into Cancer and Nutrition","Biocrates","BIOCHEMICAL_NAME","Alanine in plasma, micromole/L","aminoacid_ala",NA,"","","","",NA,"","",NA,NA
"HMDB00161",43,"Northern Sweden Health and Disease Study","Biocrates","BIOCHEMICAL_NAME","Alanine","ala",NA,"","","","",NA,"","",NA,"Alanine"
"HMDB00161",44,"Women One-Carbon Metabolism and Inflammation Study","Metabolon","COMP_ID","alanine","m_157",NA,"32339","HMDB00161","","5950",NA,"","",NA,"Alanine"
"HMDB00161",46,"Nurses Health Study II","Broad Institute","HMDB_ID","alanine","z_ln_hmdb00161",NA,"","HMDB00161","","",NA,"","",NA,"Alanine"
"HMDB00161",47,"Nurses Health Study","Broad Institute","HMDB_ID","alanine","z_ln_hmdb00161",NA,"","HMDB00161","","",NA,"","",NA,"Alanine"
